text,label,language,length
Hay algunos shojos de comedia romántica que me gustaría que se centraran un poco más en lo romántico,2,es,18
Yo ya estoy con gripe y ni me he mojado,1,es,10
@user el pueblo crema está feliz con lo de Vento!,0,es,10
hoy ha sido ver a un perro muerto en el anden izdo. de la autopista huelva-sevilla y entrarme toda la impotencia del mundo,2,es,23
@user @user A mi Movistar me llama para preguntarme si estoy satisfecho con mi servicio y si hay algo que puede hacer por mi,1,es,24
"@user Buen artículo Carlos , se va Lucas pero tampoco hay que dramatizar , casi me haces llorar",0,es,18
"Vanessa ¿donde estas? te extraño mucho, ya va ser navidad y necesito verte",2,es,13
"1 y 2 correctas. 3, ni una.   http",1,es,8
Ustedes siempre han sido lo más bonito de mi año. Anita y Amaya,0,es,13
"@user @user al menos ya va ir preso, el tuyo sigue feliz de la vida plagiando textos",2,es,17
@user @user @user convenciendo a mi hija mayor para verlo,1,es,10
@user Bonito rincón  ¡Qué ganas de ver la nueva web!,0,es,10
@user yo no soy normal,2,es,5
"@user es que ya no era necesario llamar ,ya sabiamos lo que espera ,la proxima sera",1,es,16
Que agusto se queda una después del Circuito termolúdico de  @user,0,es,11
Tenía más de un año de no usar Premiere Pro y no era tan mala editando... ahora lo olvidé todo,2,es,20
Cuando te enamoras de cada flaca que pasa. Chimbote era chevere pero no me quirro ir de trujillo.,1,es,18
"Pues ya es oficial, curro nuevo y mejor",0,es,8
Tengo dos orzuelos enquistados en el ojo izquierdo y me hacen la cara muy asimétrica. Me veo raro,2,es,18
"@user lo de la comida le quita toda la parte negativa entonces, buenaso. Gracias!! Que te vaya super bien en tus finales",1,es,22
"@user perfecto!  Nada mejor que incitar a lectura. Ya me contarás que tal, es mágico. De esos para ""niños"" que no son para niños",0,es,24
@user Lo mejor son sus amiguitos defendiéndole diciéndome a mí que pase página cuando es él el que no me deja en paz,2,es,23
@user Ely todo bien? no se nada de ti u.u tengo número nuevo!,1,es,13
"Si necesitáis un hater profesional de lo que sea, podéis llamar a @user",0,es,13
@user porque mi equipo G8 se calienta demasiado y la bateria se baja rápido,2,es,14
"@user Un chivi que hace videos y es más tocándose el cabello que video haciendo ""algo divertido o entretenido"".",1,es,19
"@user te tienes que hacer amiga de peluqueros que no estén locos y fuera, tienes don de gentes coñe",0,es,19
"No entiendo, hasta hace unos días te hablaba lindo, fresh y de la naaada cambian, y tú no hiciste nada #Kheeeeeeeeeé #SacandoConclusiones",2,es,22
@user vamos a juntos en concierto?,1,es,6
#FelizMiercoles porque hoy pase lo que pase va ha ser un buen día,0,es,13
"Como dijo @user, ""hay que ignorar a los trolls"", después de años usé de nuevo el block, el más pesado y bobo que conocí",2,es,24
"@user oh no te la debo negrito, lo lamento, prometo ir al próximo kaos ir desde las 8 pm y guardarte cola",1,es,22
"@user @user clado que sí. En serio, gracias por todo lo que nos has enseñado",0,es,15
Me está entrando una depresión ahora mismo... ¿Para cuando la máquina del tiempo? Que me lleve de nuevo al 29 de junio joder,2,es,23
@user i lleva mucho sin actualizar? ahora sucede que me enamoro del fic y lo dejan abandonado,1,es,17
@user @user @user Ay yo no he visto la nueva temporada! Buena sugerencia,0,es,13
@user Junto montas el unico dia que me llaman para tomar algo,2,es,12
Mis lunes no volverán a ser iguales @user,1,es,8
"@user el canal de ""Global Talents"" suele ser rápido en subir actuaciones, valoraciones, previos, y resultados...",0,es,16
"@user En vez de perseguir a corruptos y defraudadores, pretenden encarcelar a quienes cuestionan al poder con unos cuentos tuits",2,es,20
"@user no te preocupes ^^ como dije...ELF puede hacer lo que quiera, a mi solo me importa SJ",1,es,18
@user Y son más de las 5 de la mañana! Y encima mañana vuelve a ser día de grabación.. todo sea por dejar todo preparado,0,es,25
"@user La burguesía venezolana, los más ricos, animando a la población a colapsar Venezuela con la ""Toma de Caracas""  Triste.",2,es,20
"@user @user @user invitadísimo a hacer las cosas diferente, hay que involucrarse y dar espacios a la mejor gente.",1,es,19
@user Te puedes creer que te iba a poner lo mismo  Te quiero mi Nini,0,es,15
"No sé si los maltrataban de verdad pero me dio penita ver eso No me gusto eso, no son objetos para que los traten así. Me indigna tanto",2,es,28
"@user @user @user el tiempo promedio para ejercitarse, es de 1hr. Si quieres más tiempo, la alimentación también cambia",1,es,19
En fin @user espero que recibas este tuit en otra realidad alternativa donde sigues viva porque ahí no se acaba tu camino  ¡suerte!,0,es,23
"Suerte nivel, llame a la pizzeria para pasar por una pizza y llueve cuando deje mis sombrilla perdidas",2,es,18
¿voy o no voy a cœur de pirate en madrid? es como a la semana siguiente de volver de milán/burdeos,1,es,20
"Gracias a toda la gente que dio RT a mi mensaje de buscar clan. He conseguido ser suplente adc en DragonsZGaminG,con ganas",0,es,22
@user Es muy duro para un niño verse forzado a ser parte de esos procesos,2,es,15
"@user gracias por etiquetarme, pero no suelo hacer estas cosas",1,es,10
#feliz septiembre..es bonito retarse..es increible lo mucho que puedes aprender.. medirse con el obstáculo..eres la joyita de la corona,0,es,19
"@user s que habrá terceras elecciones, no que no las habrá... está difícil la predicción",2,es,15
"@user No te preocupes, pero como hay tanta mala baba en Twitter pensaba que había sido por eso",1,es,18
"No, solo quiero bailarte la medusa loca en privado  @user",0,es,10
"No sé porqué pero ya no me cae para nada, es más me da asquito y antes éramos amigas, aunque creo que ni eso consideraba ella",2,es,26
@user me regalaron la mediana,1,es,5
Ahora que soy @user todo es más bonito.,0,es,8
@user en donde vivo no hay alternativas válidas aún… No creas q no lo miré  @user  @user,2,es,17
"@user de sobra, si solo somos 3  dime tu ID y ya te agrego",1,es,14
@user mi objetivo es seguir aprendiendo. Por dicha uno nunca para de aprender. Por ahí espero seguir asombrándome,0,es,18
@user yo me las puse y acto seguido me las quite por que no era capaz de desbloquear el móvil ajjajajja,2,es,21
Vamos Ame vamos....bahhh.....q mas da.....conence el año cansada..... quiero solo dormir hoy....,1,es,12
@user Muchas gracias atrasadas!! Esto del Twitter hacia que no lo miraba.... Un abrazoteee!!,0,es,14
@user dejas al novio y a los dos días ya estas con otro.  Y yo soltero desde el 96. La vida es demasiado injusta conmigo,2,es,25
"voy a salir a comprar mayolicas y acabados a habich, veamos q sucede en el camino, la gente buena celulares prendidos porfavor, 3, 2 ,1",1,es,25
@user Muchísimas gracias por difundir  ¡Un abrazo!,0,es,7
"He visto un Allen Walker en la Expo que uff, menudo cosplay, yo iba de Lena pero sin peluca, quería una puta foto",2,es,23
"Ya no puedo la broma de ""estoy embarazada"" por el día de los inocentes.",1,es,14
Que guay que @user sea nuevo concursante de @user seguro que lo hace genial....Me encanta!!!,0,es,15
"@user impresionante lo que hizo Alejandra por Dios que feo que se hagan de rogar pa competir, falta de humildad. Vamos rojo.....",2,es,22
"@user @user De nuevo, encantado. Y a mi tampoco me gustan esos titulares tendenciosos. Pero tampoco los opuestos  Saludos.",1,es,19
Es increíble que ahora entro a wpp solo para el trabajo,0,es,11
Era mas el ambiente chungo,2,es,5
"Empieza la semana con la ilusión de saber que va a ser mágica, llena de momentos felices, sonrisas, miradas y mucho amor. Que así sea",1,es,25
"Por fin río, caray. Después de lo de ayer, pensé que me iba a deprimir, pero hoy estoy feliz",0,es,19
@user Creí que era el Almost Blue de Chet Baker. Qué luzfloridecepción contigo,2,es,13
"@user por curiosidad intenté en 5 bancos distintos y en todos declinado, pero mi reporte está en verde y mi score también",1,es,22
"@user si, muy hermoso, y eso que no me conociste a mi",0,es,12
hoy es mi último día de vacaciones y lo más emocionante de mi día ha sido hacer el puzzle de sunggyu,2,es,21
"@user ¡Enhorabuena! Has ganado el KIT, escríbenos por mensaje privado para decirte cómo te vamos a mandar el premio",1,es,19
"Ensalada de Salmón, una de las ricas propuestas en el menú de hoy   #MenuDiario #RestauranteCasinoLasPalmas http",0,es,16
ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas,2,es,18
"@user eso dice mucho de él... así que nada, tómate tu tiempo que cuando estés preparado, todo llegará",1,es,18
"Aii,y que se me pasa felicitar a @user y no puede ser!! Muchaass felicidades Mara,espero que hayas pasado un día muy bonito",0,es,22
Ayer me dieron una botella y le pegue un trago pensando que era yin o Fresca gracias marifer,2,es,18
Desde mañana me dedicaré a estudiar y dejaré mis sentimientos amorosos por otro lado,1,es,14
"@user ¡Enhorabuena! Eres el ganador del sorteo, escríbenos un mensaje privado para darte el premio",0,es,15
@user pero el caso es que en Humanidades hay latín y griego y yo en mi vida he dado latin y griego así que me iria fatal en ellas,2,es,29
11:11 que no me encuentre mal,1,es,6
"Fue un bonito fin de semana cumpleañero : amigos, familia, torta, comida rica, juegos de mesa y muchas risas. Me siento bendecido y feliz",0,es,24
"@user ehhhhhhh ese no he sido yo, y lo digo muy en serio  hasta los cojones de que me roben mi puto identidad.",2,es,23
"Mañana debuto en percusión para leones chinos, ya puedo dejar de ser una samulnorian frustrada. Aunque el traje de Samulnori es más lindo",1,es,23
Técnicas Reunidas ya es una de las 10 mayores ingenierías internacionales!  No sabéis lo que nos alegra    http,0,es,18
Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste,2,es,23
"@user @user no sé eso espero, y lo mismo que anulen eso de la prescribición de los delitos, no sé si menciona algo de eso",1,es,25
Pero tambien ha sido el año en el cual mas he viajado y conocido personas excelentes,0,es,16
Me iré a dormir sabiendo que la única app de manga con la que leo no tiene actualizado ons,2,es,19
@user jajajaja fui el primer fav de Odín con cotillón,1,es,10
"@user En Octubre haré cositas, un fuerte abrazo",0,es,8
@user De pequeño escribía con la zurda hasta que una profesora me obligó a hacerlo con la diestra,2,es,18
@user jajajaja yo igual. La gente no sabe lo que se pierde,1,es,12
"El amor incondicional es esa clase de sentimiento que busca la felicidad de otro ser, incluso a costa del suyo. Familia es quien te ama.",0,es,25
Soy un chico muy perverso,2,es,5
@user puedes ver el partido en directo en el Facebook de informe Bolorino,1,es,13
@user Hola Luis!! Vendrás a Barcelona a promocionar #TardeParaLaIra ?? Un abrazo crack y feliz día!,0,es,16
"@user @user @user todo el mundo es un poco racista, la cosa es mirarlo y arreglarlo, no negarlo si alguien te dice algo",2,es,23
"La única gran verdad, es que no terminas de conocer a las personas. #BuenDiaATodos",1,es,14
"@user aww!! Gracias!!!! Muaaaaaaaaaak!!!! No me gusta el sol y estoy en plena auditoría, pero la estoy pasando genial … Muak!",0,es,21
"Recuerdo a un podemita al final de una discusión q me dijo en F ""y si nos tienen que robar por lo menos que sean otros""  #MarcaEspaña",2,es,27
"Mi mamá adoptó una gata que dejaron botada al frente de la casa, si alguien necesita gatos me escriben, tengo 4",1,es,21
@user @user @user que buena noticia Roxi,0,es,7
Después de una semana comiendo en México a un precio ridículo... lo último q haría es ir a la Feria Gasto-nómica #lluviaencasa,2,es,22
@user Espero llegar y encontrar esa impresora 3D,1,es,8
"@user es que apuntas lo que digo. Es cierto antes de empezar la liga dije que Llorente ""había elegido"" muy bien",0,es,21
que cool todo mundo me deja en gris,2,es,8
@user @user que feo tu corazoncito! Deja ser feliz a los demás,1,es,12
"@user  Ni en tus mejores sueños, te hubieras, imaginado, una encuesta con tantos votos eh.? jajajj cuando se moviliza @user",0,es,20
No encuentro el mando de la tele y me estoy poniendo nerviosita,2,es,12
@user en estas épocas no hay que decirle no a ningún trofeo y es conmemorativo para todos los equipos que ganen en la jornada,1,es,24
@user yo te veo bonito,0,es,5
Puede alguien acostumbrarse en 4 noches a algo? Porque me acostumbré a no dormir sola y ahora se extraña demasiado,2,es,20
@user @user yo iba a preguntar lo mismo,1,es,8
Despues de trabajar duro me merezco mis caprichos,0,es,8
"Esperemos que todo empiece a tirar para arriba porque se necesita mucho para despegar un proyecto asi, y es el unico miedo que tengo",2,es,24
"@user buena idea, anis, pero ellos saben que yo ni un pancake puedo hacer bien",1,es,15
Cada vez que veo a los gemelos por la tele me entran ganas de meter mi brazos en ella y darles un abracito,0,es,23
Hoy va a ser el típico dia en el que me estreso,2,es,12
"@user Tod@s deberíamos llevar en nuestro día a día, está frase, ya q tod@s somos inmigrantes en algún lugar.",1,es,19
#felizcumplemichi pasala bien con tus seres queridos exitos en todo en lo k te propongas y exitos en #Bioquimica tambien ) si se puede,0,es,24
@user fresquita... lo único malo fue que nos quitaron el banco bueno,2,es,12
Mi familia ya empezó con villancicos a todo volumen 24/7 y yo que tenia mi musica puesta y me la quitaron,1,es,21
@user hola vengo de intagram  en verdad ya te seguia pero hola igualmente🙄❤️,0,es,13
"@user se nos queda pequeña, sólo 300 de aforo",2,es,9
Haikyuu debería tener alrededor de 4400 capítulos para vivir feliz hasta los 95 años,1,es,14
me siento orgullosa de ser tu fan @user desde hace muchos años ...ese speach lo dijo todo te sigo admirando,0,es,20
"Me largo de esta red social por unos días, hasta que encuentre paz",2,es,13
@user podemos usar el término.equipo pepino,1,es,6
"@user @user no, si pagar le pagaba bien, tranquilo",0,es,9
@user creo que soy la única que pringa trabajando todo el verano y todo septiembre,2,es,15
"El día del hombre pasó desapercibido por las mujeres, si fuera al revés no nos perdonan",1,es,16
@user jajajajajaja me meo que yo tengo mi novio y él tiene su novia y estamos los dos contentos,0,es,19
@user @user y donde están esos fiscales q los afinen bien un tío mata 2 ciclistas en la puta calle q está pasando aquí?,2,es,24
"@user Ánimo, Jorge. Piensa en tus nuevas víctimas",1,es,8
"@user Excelente, siempre me persigno cuando entro a uno",0,es,9
"Aah ya... Porque @user es el ser más rastrero, egoísta, infantil y GILIPOLLAS que existe en el mundo",2,es,18
@user que no soy menoooor o si,1,es,7
"@user @user bien sra presidenta, se predica con el ejm, muy bien!!!!",0,es,12
"Y ahora, volvamos a la realidad... ¡ay Venezuela! Como me has hecho llorar desde lejos... con que tristeza digo que yo soy venezolano.",2,es,23
"@user es decir, que es por la tradición lo de decir esto, como muchas otras (arroz, etc), pero que no es tan big-a-deal",1,es,23
Por dicha no he leído a nadie que diga que se exageró con el huracán. He escogido bien a quién seguir,0,es,21
"Hola, me molaría hcerme un cambio drástico con mi pelo, lo que pasa es que no se hacerme lo que quiero y tengo que pedir ayuda",2,es,26
"Yo quería para navidad la jodida mascara de Buckethead, pero todos piensan que es un regalo de mrd",1,es,18
@user @user ya se no quería salirme de las aguas termales mañana voy a Monteverde a ver que tal,0,es,19
"Quiero el pelo negro azulado y no sé cómo conseguirlo  los tintes de ese color que me he echado, no han hecho nada.",2,es,23
@user @user nunca dije lo contrario,1,es,6
@user Ella es lo mejor de todo,0,es,7
Buenos días bbs qué tal yo mal,2,es,7
"@user @user @user , y otros que seguro se me olvidan, también os puede interesar para vuestro instituto o facultad univ.",1,es,21
Chema en esas y todos en la oficina deseando que vuelva a la oficina y a dirigir la empresa mejor...,0,es,20
A ver cuando quedamos y hablamos de lo guapo que es nuestro señor Rajoy que ya toca  @user,2,es,18
@user @user estas en lo cierto,1,es,6
Feliz Martes para todos.  Pásenla bonito y a sonreír.,0,es,9
.@user @user Las mayores atrocidodes surgen del idealismo bienintencionado. No me cabe duda de que son capaces de lo peor,2,es,20
"@user En edad internacional 19, en edad coreana 20",1,es,9
Viendo al gran #JoselitoYSuOrquesta en #WantanNight lindo jueves @user por @user,0,es,11
Me he puesto a pensar una cosa y me estoy despollando sola en la habitación. Que pena doy,2,es,18
Ahora tengo que dormir llena de repelente,1,es,7
@user ¡Es el mejor! Espero con emoción ese disco nuevo y deseo tener tiempo para digerir toda la discografía antes de morir.,0,es,22
@user eso no es sielto,2,es,5
@user Y que es muy bueno que alguien hable sobre el tema porque muchos no lo hablan debido a que es un tema considerado Tabu.,1,es,25
Mi anterior bio también hablaba de #volar y esta noche ellos -y Twitter- me lo recuerdan...   #SoisGrandes 😘 http,0,es,19
@user @user yo ya estoy arruinada con tanto verano Berni,2,es,10
Quiero un perro así porfiii.,1,es,5
@user Son dos frases. La una complementa a la otra. Así se entiende mejor,0,es,14
Me pongo al día con Re:zero en dos días y medio y ahora me dejan una semana intrigado por el final del capitulo. Esto no se hace eh,2,es,28
"@user Vieras que a mi lo del dresscode de mi brete no me molesta, sólo quisiera poder teñirme el pelo morado",1,es,21
"#2AñosDeLegiónHolk No importa que seas ""niu"" o ""old"" Si amas a LH , eres bienvenido a mi casa",0,es,18
@user @user yo ya en eso no me meto  sacar las cosas de contexto y llevarlas a tu terreno es algo diferente,2,es,22
@user pero eso no es abstracto,1,es,6
"Soy jodidamente feliz  Me encanta mi vida enserio, a veces no aprecio la suerte que tengo.",0,es,16
Creo que alguien me ha bloqueado. Es una sensación rara porque empezaba a tenerle cariño a esa persona y no lo entiendo. Me siento mal,2,es,25
"@user No te preocupes Yuya, te entendemos. Que te mejores pronto.",1,es,11
"@user dile a Alex que hay aceites para cuando te duchas que arreglan la piel como los ""codos"", ahora los tengo finísimos",0,es,22
Han talado el abedul gigante que había en la esquina de Ríos Rosas con Castellana  ¿Alguien sabe porqué? #Madrid,2,es,19
"Voy a cambiar mi vida, dejaré de salir por un buen tiempo",1,es,12
"Las Palmas nuevo y modesto líder de 1ª división empieza por ""L"" como Leicester...  #ahílodejo",0,es,15
@user ah era hoy? mañana durante el día puede llamarme y con mucho gusto a plena luz del día no en lo oscurito en barrios mierda,2,es,26
"@user despídete de todos, deséales feliz año y bye bye",1,es,10
"Se acaba un buen año, y va empezar uno mejor, siempre con la.bendición de Dios",0,es,15
@user no se si seré tan despreciable,2,es,7
".@user ¿Me dice garrullo, llamándose Domingo? Esa es buena  @user @user @user",1,es,12
"@user Ambientado también en Italia, es una comedia sobre una serie de parejas y entuertos, con honor, clase social y mucho humor",0,es,22
Soy el unico al que le da mal rollo la gente con gafas de sol? es que no sabes si te está mirando o no y pues,2,es,27
Quiero entrar en algún grupo de WhatsApp feminista o lgtbfriendly,1,es,10
Lo mejor de la vida ver Skins,0,es,7
@user claroooo o a varios solo que ya les vale ... PSOE roto etc,2,es,14
@user @user @user @user @user @user Para explicar lo de los 6M nos pondrá el profe documental de Youtube,1,es,19
acabo de hablar con alba y ya esroy un poquito mejor,0,es,11
"@user Pues espero que no lo digas por mi niña o no voto mas  memeo, bueno cada uno tendra su opinion +",2,es,22
@user y su canción: Se non te #VIDEO Publicado el 10 Nov del 2013 y aquí te lo compartimos,1,es,19
"@user llego tarde, soy huge fan la empecé en el 2000, crecí con ella sube y cae tiene de todo como toda serie, temporadas favoritas...",0,es,25
"Muchos días de sol, calor y numerosos incendios. En España hace mucha falta que llueva y parece que no queda mucho",2,es,21
"@user no las des, en serio.",1,es,6
@user con lo majo que eres,0,es,6
Uníos a él en vez de venir a dar por culo a las feministas si tanto OS JODE nuestro movimiento,2,es,20
y quiero ir de nuevo al Cosmocaixa,1,es,7
@user @user buena nana para dormir,0,es,6
Cuando queres comprar muchas cosas pero eres pobre,2,es,8
Si os interesa o teneis algun conocido que le interese el Airsoft. Vendo L96 (nueva) y G36. Mascara y mas cosillas. RT se agradece,1,es,24
"@user @user Qué chulada! Mola mucho el post, chicas!",0,es,9
Estoy sensible y lloro por todo y,2,es,7
"Quiero amigos que le gusten mis gustos musicales, ya tengo pero viven largo",1,es,13
@user Tú siempre sexy Nerea!! Qué tengas un maravilloso día! Besitos!,0,es,11
@user a mi ya se me fueron los 2gb,2,es,9
@user Lo pronunciamos pellót así fuerte!! . Cl,1,es,8
Enamorada de Second to Last Love... Veré probablemente la japonesa luego.,0,es,11
@user NOOOO omg siempre me pierdo los mejores fanarts,2,es,9
Ayúdanos a conocerte mejor para seguir mejorando  ✍️  ¿Cómo conociste #Microteatro?,1,es,11
D.O eres genial ...Feliz cumpleaños y q sean muchos años más #E #EL #KPOp,0,es,14
"@user me perdí esa encuesta, últimamente estoy mucho menos activo.   Pasad un buen rato en el directo",2,es,17
@user illo que ya me han enviado 5 personas diferentes snpachats con palomitas,1,es,13
@user @user @user Nos encantará saber tus  impresiones sobre el libro. Seguro que Nora estará encantada también.,0,es,17
"Entre todas las miles de personas a las que le podía haber pasado eso, ME PASA A MI -.-'",2,es,19
"Amigos, me sacaron la mierda hoy pero estoy feliz",1,es,9
"Próximo destino ......Londres  ,no puedo estás más feliz ,ha currar al extranjero yupiiiii !!!",0,es,14
"JAJAJAJAJJA, me le cague por que si y listo 🤘",2,es,10
"@user Hola , queria preguntarte si el nuevo cafe Chiapas, es el mismo shade grown porque voy a hacer degustacion pronto ...",1,es,22
@user @user buscando la mirada perfecta Roci,0,es,7
"""Mae mañana llego a las 10, cuidado te quedas dormida porque a las 10 estoy ahí"" -Liena, se quedó dormida y no ha llegado.",2,es,24
"@user @user @user @user ohhh lo mismo! También con concierto, lo que no se, si será el mismo",1,es,18
Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol,0,es,12
Me quiero morir para no tener que aguantar esta puta calor,2,es,11
FAV si crees que me gustan los penes (como no soy famoso y nadie le va a dar FAV pues tendre la consciencia limpia),1,es,24
"@user una de mis favoritas de tu galería, la luz que captaste es muy misteriosa además... me encanta!",0,es,18
Y el daño moral que le hacemos a Amancio con nuestras críticas? Seguro que está triste y no duerme bien por las noches,2,es,23
"Manuel Carrasc  -Uno x Uno me gusta  -Vale -Ok -ta luego maricarmen  -no me gusta pero, vamos a decir que lo respeto  -me se canciones",1,es,25
"@user Otro para ti Javier, me ha hecho mucha ilusión tu respuesta. Gracias de corazón  feliz noche.",0,es,17
Y sigan criticandome hablando paja de mi que yo seguiré viajando y dándome la vida que yo quiera.,2,es,18
@user o compra fundas de móvil transparentes y las pintas como una pokebola y hazes una pagina web donde las puedas vender,1,es,22
lo mejor de to es que me examino justo el dia de mi cumple pero bueno la vida,0,es,18
"@user Pero si tú sólo comes paellas-de-verdad, japo pijo yr a  cosas desas de subir a Instagram, homrepordios",2,es,18
@user amiga siiii y la pobresa extrema sigue,1,es,8
Que graciosa va a estar la pretemporada,0,es,7
vale acabo de ver algo muy desagradable gracias cris y buenas noches,2,es,12
@user Quiero verte otra vez  vuelve ya de tu cvtre pueblo.,1,es,11
Como chiquito con juguete nuevo,0,es,5
En pleno 2017 y hay servicios que sólo se pueden utilizar con Windows...,2,es,13
"@user @user @user @user ""Resultad Sobrevives"" lo de estar loco funciona",1,es,11
@user Así es un saludo desde Perú! La vida es mejor con un buen vino o un buen café!,0,es,19
Erito es una mala persona,2,es,5
"No se que está pasando conmigo ultimamente, pero extraño a toodooos",1,es,11
Hoy tuve un día muy lindo me chinearon mucho 2 amigos y el jueves uno que amo mucho.,0,es,18
"Utopí audiencia estable, media de más de 8'5 en Imdb etc... Pero fue cancelada. No se puede tirar tanto de la manta farmacéutica",2,es,23
@user Cuando veas una que te guste de color no negro tell me,1,es,13
Mira que cucada 😍😍😍😍😍😍😍😍😍 Le he puesto hasta el lacito k llevaba el de ash  http,0,es,16
"Me ha explotado un vaso en la mano, que forma tan bonita de empezar el día",2,es,16
@user  Que cabrones..... puffff  .... Bueno se empieza de nuevo no pasa nada jejej,1,es,14
@user @user @user @user Al final ha sucumbido el maldito a nuestra dura mano,0,es,14
"@user tienen muchos problemas de espalda, rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.",2,es,22
siempre que intento ver una nueva serie en NF termino viendo stranger things.,1,es,13
@user algún día me mandaras un md y me dirás cosas bonitas como te digo yo  te quiero 😳💞,0,es,19
@user Porque nunca nos toca un arbitro bueno? Hay alguno que sea bueno para el Valencia?,2,es,16
Un meme de miércoles para un Perú más consciente #EsNiceSi retuiteas #YoCuidoElAgua,1,es,12
"@user  Yo cuando pueda quiero tener el Omega Constellation,, con los numéricos romanos.",0,es,13
@user somos más felices sin ti,2,es,6
La realidad es que ella ya no es mi mejor amiga,1,es,11
"Fue muy bonito postular para el CEUP, hacer cosas que nunca pensé que podía en cortísimo tiempo, de hecho me enseñó a organizarme. #feliz",0,es,24
@user ya no tendremos el mismo,2,es,6
"Me encontré una tarjeta pegada en el cajero y llamé al banco para reportarla, la dueña puede estar tranquila #whatgoesaroundcomesaround",1,es,20
Ser el villano de la película es lo mejor,0,es,9
En serio que feo ir al mall este día. Mañana seguro estará peor.,2,es,13
@user tendremos que probarlos y de paso hacer alguna video receta chicos  @user,1,es,13
Y los directos deberían ser totalmente estables (ya que en Madrid solían darme problemas) Se vienen cosas chulas,0,es,18
Muchas gracias queridos SPOILERS #TWD,2,es,5
Ocupo ruedas nuevas para los patines,1,es,6
"@user jajaja perdón, la serie está muy buena",0,es,8
Me retuitea gente que no conozco y sus amigos no tiene los mensajes abiertos y no sé que haser,2,es,19
Alguna buena moza que me diga a qué hora y qué días echan Teen Wolf,1,es,15
@user vente aquí a caceres y te llevo a un sitio donde verás la luna preciosa,0,es,16
"@user Qué fácil es quedarse calladito, bajarse los pantalones y no decir ni mú... Cuánta ignorancia en tu ""opinión"". Saludos",2,es,20
Soy una atrevida ay  todos me lo dicen,1,es,8
@user @user ¡Buen viaje! Hasta la próxima aventura  Un abrazo,0,es,10
"@user ugh siii, de lo peor",2,es,6
Es tiempo de una nueva aventura,1,es,6
"@user @user ¡Permiso ninguno, por favor! La foto es de Miquel, y yo encantado de poder verla en mi timeline",0,es,20
@user @user cabrooon siempre te acabas follando a mis novias/esposas!!,2,es,10
"Marca el valencia B el 0-1 en la DANI JARQUE, hay que decir que jugamos con 1 menos por expulsión más que rigurosa de un defensor perico",1,es,27
"@user Gracias a datos como esos, hoy día tenemos un mejor catálogo sísmico con datos históricos",0,es,16
"@user maldito ataque de ansiedad tampoco lo soporto, es por eso que los dramas en emisión me hacen sufrir horrores",2,es,20
Casi me aplasta un árbol pero lo bueno es que en la casa ya llegó la Navidá,1,es,17
"@user ya.. se le va, pero me gustó igual  lo siento, sino.. BLME está bien adaptado o los libros de Sparks",0,es,21
"3 años siguiéndote y ni una mención, con lo que te quiero  @user  #askalvarogango",2,es,14
me llevo bien con los ex de @user jaja hasta jugamos pichangas @user #yosupereamiex,1,es,14
@user en francia probé un ramen de bolsa que era más rico que Tokyo Ramen llévenme al primer mundo,0,es,19
Todavía son las nueveeee e e e e e e eeee Uf,2,es,12
"@user Yo he ganado recursos haciendo justo eso, demostrando que el colega usó resúmenes acomodados",1,es,15
"Y en mi momento de alta autoestima/ego, les puedo asegurar que mi sonrisa se contagia  (en persona, obviamente)",0,es,18
Que seriedad pues papá!! A ver el cabello con TINTE? Me da bien? MEJOR PREFIERO NATURAL! Así me identifico,2,es,19
"La receta de la felicidad, es saber que quien no experimenta, crea, innova, no sera seguro de si mismo.",1,es,19
"@user 2. Hace mucho tiempo hablabamos por skype por un amigo en común y estaba guay, además de que eres muy mona!",0,es,22
Yo voy ciego y me vuelco a csa,2,es,8
@user ese es mi estado continuo...,1,es,6
@user Slides preparadas !! (al menos la primera versión..,0,es,9
@user ya pero 15 euros... Al final la pillare pero me quedo pobre ahora mismo,2,es,15
"Creo que pocas veces he estado tan enfadado como esta mañana, pero bueno, entre Uncharted 4 y el ejercicio me han animado",1,es,22
"Super Junior es un escape a todas las cosas malas que pasan en mi vida, es por eso que al apoyarlos no lo veo como una obligación",0,es,27
¡¡No a las agresiones sexistas durante y después de las Fiestas!!  #Sangüesa,2,es,12
A ver que asi a lo tonto me quedan solo 2 dias en Galicia.,1,es,14
@user ... Buena elección! Gracias por empujarme a verla antes que la saquen!,0,es,13
"@user pues es egoísmo, insolidaridad, y miedo. Aunque ya sabes que no seré yo el mayor fan de Podemos",2,es,19
"""y recuerda que SIEMPRE mañana será otro día"" palabras de alguien que siempre estará conmigo",1,es,15
"Hoy están participando muchas más mujeres, lo que me alegra mucho. Ya sea para preguntas propias o para hacer preguntas por su pareja",0,es,23
Tengo los labios super secos #anli,2,es,6
@user con todas las cremas jajaja tmr tengo hambre jajajsjs,1,es,10
@user me has hecho llorar con tu video para Cate !! Que bello amor Lograste transmitir tus mejores sentimientos! Vibras para ambos,0,es,22
@user Debió decirlo! No le parece chirriante que sea igual al texto de 7 Caníbales? Se lo digo desde el respeto.,2,es,21
Estoy sola en un banco,1,es,5
